,Datetime Event Began,Alert Criteria,State Affected_Alabama,State Affected_Arizona,State Affected_Arkansas,State Affected_California,State Affected_Colorado,State Affected_Connecticut,State Affected_Florida,State Affected_Georgia,State Affected_Idaho,State Affected_Illinois,State Affected_Indiana,State Affected_Iowa,State Affected_Kansas,State Affected_Kentucky,State Affected_Louisiana,State Affected_Maryland,State Affected_Massachusetts,State Affected_Michigan,State Affected_Minnesota,State Affected_Mississippi,State Affected_Missouri,State Affected_Montana,State Affected_Nebraska,State Affected_Nevada,State Affected_New Hampshire,State Affected_New Jersey,State Affected_New Mexico,State Affected_New York,State Affected_North Carolina,State Affected_North Dakota,State Affected_Ohio,State Affected_Oklahoma,State Affected_Oregon,State Affected_Pennsylvania,State Affected_South Carolina,State Affected_South Dakota,State Affected_Tennessee,State Affected_Texas,State Affected_Utah,State Affected_Virginia,State Affected_Washington,State Affected_Wisconsin,State Affected_Wyoming,NERC Region_FRCC,NERC Region_MRO,NERC Region_NPCC,NERC Region_RF,NERC Region_SERC,NERC Region_SPP RE,NERC Region_TRE,NERC Region_WECC,Event Type_Cyber Event,Event Type_Other,Event Type_Severe Weather,Event Type_System Operations,Event Type_Transmission / Distribution Interruption,Event Type_Vandalism,scaled_Demand Loss (MW),scaled_Number of Customers Affected,scaled_State Avg Temp (F),scaled_State Avg Windspeed (mph),scaled_State Avg Precipitation (mm),scaled_Monthly Net Energy for Load (GWh),scaled_Monthly Peak Hour Demand (MW),scaled_State Avg Snowfall (mm)
211,2021-02-15 01:20:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9049359124985253,-0.2545627744590003,-1.8182685850616713,0.25914924844771337,0.10998534277721454,-2.170320347548916,-1.6565826489410223,-0.12559674715576538
212,2021-02-15 01:54:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.039859280066117324,-0.2545627744590003,-1.8182685850616713,0.25914924844771337,0.10998534277721454,-2.170320347548916,-1.6565826489410223,-0.12559674715576538
213,2021-02-15 05:40:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.028795422649335684,-0.2545627744590003,-1.8182685850616713,0.25914924844771337,0.10998534277721454,-2.170320347548916,-1.6565826489410223,-0.12559674715576538
214,2021-02-15 07:52:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.1296803330418314,-0.15042589962085479,-1.8306725957861676,-0.1358583969802588,-0.5380031871388425,-2.170320347548916,-1.6565826489410223,-0.12559674715576538
215,2021-02-15 06:51:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.09430510472238486,0.5785322242461635,-2.4671577270962093,1.1626026323496397,-0.025804006049181146,0.7285365523390626,0.7338534356985038,-0.12559674715576538
216,2021-02-15 01:20:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.09284933400965044,0.045351425074858696,-1.8182685850616713,0.25914924844771337,0.10998534277721454,-2.170320347548916,-1.6565826489410223,-0.12559674715576538
217,2021-02-15 10:00:00,Fuel supply emergencies that could impact electric power system adequacy or reliability.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.056018334977469456,-0.2545627744590003,-3.014490697096754,-0.36374742318870434,-0.5569361283344418,0.7285365523390626,0.7338534356985038,-0.12559674715576538
218,2021-02-15 05:36:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.101583958286057,-0.2545627744590003,-1.8182685850616713,0.25914924844771337,0.10998534277721454,-2.170320347548916,-1.6565826489410223,-0.12559674715576538
219,2021-02-15 00:00:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.07246854403136847,-0.2545627744590003,-1.8182685850616713,0.25914924844771337,0.10998534277721454,-2.170320347548916,-1.6565826489410223,-0.12559674715576538
220,2021-02-16 06:48:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.09284933400965044,-0.2545627744590003,-1.4823208532607917,-0.4169215293040082,-0.33506599853243174,0.03377991799990695,0.7407951624387885,-0.22712109016426466
221,2021-02-16 07:20:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.126914368687636,0.08325724751594364,-2.6889054048525654,-0.019381783584831447,-0.5826764890017705,0.7285365523390626,0.7338534356985038,-0.22712109016426466
222,2021-02-16 05:30:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.06146236154019874,-0.2545627744590003,-2.1936689245300363,0.178122039129155,0.20939810069582904,0.03377991799990695,0.7407951624387885,-0.22712109016426466
223,2021-02-16 19:43:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.04335312977667995,-0.2545627744590003,-2.1495833743094273,-0.9237033161580274,0.25545027454561847,0.03377991799990695,0.7407951624387885,-0.22712109016426466
224,2021-02-16 19:40:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.06693661532297765,-0.2545627744590003,-1.6556404221071435,-1.4424221472420125,-0.5699534653981091,-2.170320347548916,-1.6565826489410223,-0.22712109016426466
225,2021-02-16 09:31:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.14074419045861306,-0.2545627744590003,-2.6889054048525654,-0.019381783584831447,-0.5826764890017705,0.7285365523390626,0.7338534356985038,-0.22712109016426466
226,2021-02-16 06:24:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.1306993725407455,-0.17895940332650664,-1.4823208532607917,-0.4169215293040082,-0.33506599853243174,0.03377991799990695,0.7407951624387885,-0.22712109016426466
227,2021-02-16 06:10:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.12633206040254225,-0.2545627744590003,-2.3479683503021676,-1.036219953158187,-0.1498276743733527,0.03377991799990695,0.7407951624387885,-0.22712109016426466
228,2021-02-16 07:22:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.12298378776325306,-0.2545627744590003,-1.4823208532607917,-0.4169215293040082,-0.33506599853243174,0.03377991799990695,0.7407951624387885,-0.22712109016426466
229,2021-02-16 06:48:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.08673509701616584,-0.2545627744590003,-1.4823208532607917,-0.4169215293040082,-0.33506599853243174,0.03377991799990695,0.7407951624387885,-0.22712109016426466
230,2021-02-16 04:26:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.101583958286057,-0.2545627744590003,-1.6556404221071435,-1.4424221472420125,-0.5699534653981091,-2.170320347548916,-1.6565826489410223,-0.22712109016426466
231,2021-02-19 06:48:00,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.08673509701616584,-0.2545627744590003,-0.9941987775996127,0.09420100090636219,-0.5079253508478204,0.03377991799990695,0.7407951624387885,-0.045998090891242314
232,2021-03-06 03:21:00,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.14205438410007404,-0.1545913746143806,-0.4259167047172346,-0.11085791309241265,0.2787952423662673,0.21622160343146438,-0.3714592636507944,0.4822776904938933
233,2021-03-17 06:27:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.13899726560333175,-0.2238174035317862,-0.5910139820790378,-1.0018366965723515,-0.5543112186101868,-0.39397659311320593,-0.6223935169177955,-0.2414609791558646
234,2021-03-18 21:08:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.144674771382996,-0.2507471993649306,-0.6750333132289299,-0.33483247147623474,-0.4505245517810974,0.21622160343146438,-0.3714592636507944,-0.2652723275045537
235,2021-04-24 21:00:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.12531302090362814,-0.1760019160811033,0.4904019249791927,0.6058980412668383,2.4654813010798913,-0.12139534664780696,0.08431560530271388,-0.2652723275045537
236,2021-05-04 18:06:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.11978109219523732,-0.1526877525423393,0.9383322340470323,0.35790115980470655,1.0783369043631872,0.33693102388198615,0.8070632362398582,-0.2652723275045537
237,2021-05-28 21:24:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.12406050218777906,-0.21290802452374205,1.1653464191501013,-0.18260486389481173,-0.5798408500558847,0.33693102388198615,0.8070632362398582,-0.2652723275045537
238,2021-06-07 22:27:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.1419088070288006,-0.25455860898400673,0.9727031240992674,-0.14345469785387382,-0.578908580236202,1.1076910147353005,1.0918432506970996,-0.2652723275045537
239,2021-06-07 13:26:00,"Total generation loss, within one minute of: greater than or equal to 2,000 Megawatts in the Eastern or Western Interconnection or greater than or equal to 1,400 Megawatts in the ERCOT Interconnection.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.06364601760930037,-0.2545627744590003,1.1646257391973935,0.4026931408180904,-0.510350731107505,-1.7134336841747553,-1.644029447892392,-0.2652723275045537
240,2021-06-10 22:28:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.13215514325347993,-0.21374111952244723,1.233256645462986,0.2334386916447096,-0.5833071652700764,1.1076910147353005,1.0918432506970996,-0.2652723275045537
241,2021-06-16 10:40:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.14423804016917569,-0.24689413499591922,1.3579897142009365,-0.8195254756055951,-0.4508054278053847,0.828707023193799,1.053109181033366,-0.2652723275045537
242,2021-06-19 18:54:00,"Loss of electric service to more than 50,000 customers for 1 hour or more.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.13171841203965962,-0.03876617694440169,0.6622563752403687,-0.30393857327239515,-0.584045634062214,0.8031375490912424,0.9075458717248022,-0.2652723275045537
243,2021-06-24 03:34:00,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.14001630510224583,-0.22281768953334,0.20846559183182498,0.009144409569249829,-0.5582120192993089,0.8031375490912424,0.9075458717248022,-0.2652723275045537
244,2021-06-27 20:10:00,Damage or destruction of its Facility that results from actual or suspected intentional human action.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.144674771382996,-0.2503848030404939,0.6023845022461529,-0.26077534467970304,-0.3407870398447832,1.1076910147353005,1.0918432506970996,-0.2652723275045537
245,2021-07-03 23:08:00,Damage or destruction of its Facility that results from actual or suspected intentional human action. - 17. Facility Physical Threat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.13870611146078485,-0.11081639790741778,0.25924976981799075,-0.45352188805869764,-0.1952764043695089,1.2556487562131944,0.9018918479884398,-0.2652723275045537
246,2021-07-07 00:02:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.0797473975950406,-0.2545627744590003,1.220783338589191,0.7000325932692814,2.3973602936694944,1.170015073166626,1.327877868150689,-0.2652723275045537
247,2021-07-08 20:29:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.13244629739602684,-0.2545627744590003,0.5907427491639438,0.7250557020294233,-0.43064932744605894,1.4444810246776623,1.3108785146447177,-0.2652723275045537
248,2021-07-14 14:15:00,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.1401618821735193,-0.20874254953021626,0.6259395361792509,-0.04239504952261778,-0.58232847495227,1.2556487562131944,0.9018918479884398,-0.2652723275045537
249,2021-07-22 14:00:00,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.1132301239879324,-0.2545627744590003,0.5401219121011251,-0.1857212950224486,-0.5797534021487394,1.2556487562131944,0.9018918479884398,-0.2652723275045537
250,2021-07-23 08:09:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.14307342359898814,-0.23998361198165988,1.0614021952018093,0.3067086973955628,-0.49286833600048663,1.4444810246776623,1.3108785146447177,-0.2652723275045537
251,2021-08-01 23:37:00,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.13142725789711274,0.019892041914428893,0.5007963473740217,-0.31894872572892446,-0.5803489432953115,1.0611010217410648,0.8563548701888166,-0.2652723275045537
252,2021-08-02 06:23:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.13899726560333175,-0.1754187495820097,1.1209594262208313,-0.5497610429005837,0.7827080916542798,-1.489145069622063,-1.5473530628335779,-0.2652723275045537
253,2021-08-02 00:18:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.14176322995752716,-0.21540730951985756,1.1209594262208313,-0.5497610429005837,0.7827080916542798,-1.489145069622063,-1.5473530628335779,-0.2652723275045537
254,2021-08-03 04:35:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.144674771382996,-0.2545627744590003,0.6797679197925983,-0.4263409423872908,-0.5725947183442226,1.0611010217410648,0.8563548701888166,-0.2652723275045537
255,2021-08-17 19:15:00,"Loss of electric service to more than 50,000 customers for 1 hour or more",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.11119204499010421,0.04118595008133288,0.48763007900723815,0.16098166792715216,-0.5807521805844547,1.0611010217410648,0.8563548701888166,-0.2652723275045537
256,2021-08-29 20:25:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.029377730934429455,-0.2545627744590003,0.7934570845795457,-0.48114480032638834,-0.3249082165312874,-0.670185516870033,-0.7223181957688564,-0.2652723275045537
257,2021-09-08 12:15:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.1398707280309724,-0.25455860898400673,0.3795280861010143,0.12410389958344926,-0.5835121898559941,0.6524722388263382,0.6034162026326133,-0.2652723275045537
258,2021-09-10 11:17:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.14438361724044912,-0.25455860898400673,0.6822136662384409,0.09034256236738324,-0.5850427553411437,0.6524722388263382,0.6034162026326133,-0.2652723275045537
259,2021-09-10 07:20:00,"Loss of electric service to more than 50,000 customers for 1 hour or more",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.13230072032475337,-0.006096356570178691,0.3059267292286919,-0.29658013125358335,-0.4219498953660706,0.5454791949088742,0.5836223308858308,-0.2652723275045537
260,2021-09-10 01:55:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.13433879932258158,-0.2545627744590003,1.2214763000821791,-0.7900704314017823,0.014142937940018958,0.5422807317027296,0.8348839886182741,-0.2652723275045537
261,2021-09-14 00:35:00,"Loss of electric service to more than 50,000 customers for 1 hour or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.1320672411078184,2.683825768099015,1.0015986690945733,0.14546667675292568,0.543611845176157,-1.7571983170132932,-1.5844729167182492,-0.2652723275045537
262,2021-09-16 14:49:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.1306993725407455,-0.23790087448489697,1.1175320761338872,0.03505837267607533,-0.5450079397372704,0.6524722388263382,0.6034162026326133,-0.2652723275045537
263,2021-09-16 14:49:00,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.1306993725407455,-0.23790087448489697,1.1175320761338872,0.03505837267607533,-0.5450079397372704,0.6524722388263382,0.6034162026326133,-0.2652723275045537
